datetime,cannonsville,pepacton,neversink,prompton,mongaupeCombined,beltzvilleCombined,blueMarsh,assunpink
2008-01-19,54.321805440000006,177.40864690000004,0.0,36.05207241000001,154.17568791000002,280.69885273000006,459.19086080000005,53.50287844000001
2008-01-20,54.321805440000006,177.37773901000003,0.0,31.155945630000005,134.29029116,185.13694025000004,358.4361586300001,53.02156070000001
2008-01-21,54.321805440000006,177.26203255000001,0.0,27.436696200000004,112.92659909000001,138.79148379000003,306.64113924000003,47.657853020000005
2008-01-22,54.321805440000006,177.08001942,0.0,24.499522055000003,92.30020549000001,101.39399357000002,273.12483466000003,45.541851320000006
2008-01-23,54.321805440000006,176.84966318000002,0.0,22.227026047000006,73.55021140000001,76.10869785000001,256.23697490000006,46.74408899000001
2008-01-24,54.321805440000006,176.58813488000004,0.0,20.457773889000002,59.38620851000001,58.55829973000001,233.40238427000003,42.394529940000005
2008-01-25,54.321805440000006,176.30124626000003,0.0,19.071013474,48.77529212000001,46.29684918000001,216.91738376000004,38.928091200000004
2008-01-26,54.321805440000006,175.99718659000004,0.0,17.964695931000005,40.76460104000001,38.01723304000001,203.51524715000002,36.69955308000001
2008-01-27,54.321805440000006,175.68150344000003,0.0,17.036957308,34.57272041,32.58748286,218.55338857000004,39.513227750000006
2008-01-28,54.321805440000006,175.35578183000004,0.0,16.228993363000004,29.625872990000005,29.134516790000003,224.46128645000005,38.243890900000004
2008-01-29,54.321805440000006,175.02266346000002,0.0,15.515338108000003,39.33253547,26.824614310000005,276.31574409000007,42.58182647000001
2008-01-30,54.321805440000006,174.71041452000003,0.0,19.822260120000003,34.414746750000006,37.07705201,267.97299132000006,48.586146400000004
2008-01-31,54.321805440000006,174.39922226000002,0.0,14.697388537000002,20.105080522000005,63.78278982000001,213.89897734000004,31.523141930000005
2008-02-01,54.321805440000006,174.06742474000004,0.0,19.999518190000003,70.36907626000001,86.02167710000002,1215.76766489,214.27885380000004
2008-02-02,54.321805440000006,173.79797134000003,0.0,23.988221020000005,38.46922791000001,148.06807751000002,497.41652397000007,67.38818198000001
2008-02-03,54.321805440000006,173.55942583000004,0.0,34.47629836000001,123.49445577000002,159.20310718000002,695.8391018600001,107.21392284000002
