"m3perday"	"Date"	"huc12"
0	2010-02-28	"020301050301"
1046.3731053099	2010-03-31	"020301050301"
0	2010-04-30	"020301050301"
0	2010-05-31	"020301050301"
0	2010-06-30	"020301050301"
0	2010-07-31	"020301050301"
0	2010-08-31	"020301050301"
0	2010-09-30	"020301050301"
0	2010-10-31	"020301050301"
0	2010-11-30	"020301050301"
0	2010-12-31	"020301050301"
0	2011-01-31	"020301050301"
0	2011-02-28	"020301050301"
0	2011-03-31	"020301050301"
0	2011-04-30	"020301050301"
0	2011-05-31	"020301050301"
0	2011-06-30	"020301050301"
0	2011-07-31	"020301050301"
0	2011-08-31	"020301050301"
0	2011-09-30	"020301050301"
0	2011-10-31	"020301050301"
0	2011-11-30	"020301050301"
0	2011-12-31	"020301050301"
0	2012-01-31	"020301050301"
0	2012-02-29	"020301050301"
0	2012-03-31	"020301050301"
0	2012-04-30	"020301050301"
0	2012-05-31	"020301050301"
0	2012-06-30	"020301050301"
0	2012-07-31	"020301050301"
0	2012-08-31	"020301050301"
0	2012-09-30	"020301050301"
0	2012-10-31	"020301050301"
0	2012-11-30	"020301050301"
0	2012-12-31	"020301050301"
0	2013-01-31	"020301050301"
0	2013-02-28	"020301050301"
0	2013-03-31	"020301050301"
0	2013-04-30	"020301050301"
0	2013-05-31	"020301050301"
0	2013-06-30	"020301050301"
0	2013-07-31	"020301050301"
0	2013-08-31	"020301050301"
0	2013-09-30	"020301050301"
0	2013-10-31	"020301050301"
0	2013-11-30	"020301050301"
0	2013-12-31	"020301050301"
0	2014-01-31	"020301050301"
0	2014-02-28	"020301050301"
0	2014-03-31	"020301050301"
95.5758443772793	2014-04-30	"020301050301"
0	2014-05-31	"020301050301"
0	2014-06-30	"020301050301"
0	2014-07-31	"020301050301"
0	2014-08-31	"020301050301"
0	2014-09-30	"020301050301"
0	2014-10-31	"020301050301"
0	2014-11-30	"020301050301"
0	2014-12-31	"020301050301"
0	2015-01-31	"020301050301"
0	2015-02-28	"020301050301"
0	2015-03-31	"020301050301"
0	2015-04-30	"020301050301"
0	2015-05-31	"020301050301"
0	2015-06-30	"020301050301"
0	2015-07-31	"020301050301"
0	2015-08-31	"020301050301"
0	2015-09-30	"020301050301"
0	2015-10-31	"020301050301"
0	2015-11-30	"020301050301"
0	2015-12-31	"020301050301"
78536.9998129942	2003-01-31	"020401010101"
44073.9537089132	2003-02-28	"020401010101"
78243.6976469345	2003-03-31	"020401010101"
100131.268926822	2003-04-30	"020401010101"
87012.9072746634	2003-05-31	"020401010101"
60855.1981427688	2003-06-30	"020401010101"
45590.6543177161	2003-07-31	"020401010101"
32591.2476953603	2003-08-31	"020401010101"
23794.2611308228	2003-09-30	"020401010101"
46506.8876223788	2003-10-31	"020401010101"
67834.7347688973	2003-11-30	"020401010101"
78918.5054584611	2003-12-31	"020401010101"
55583.9634434022	2004-01-31	"020401010101"
39019.0397245176	2004-02-29	"020401010101"
105407.590322804	2004-03-31	"020401010101"
93839.7409584709	2004-04-30	"020401010101"
83464.03958253	2004-05-31	"020401010101"
65070.2545602769	2004-06-30	"020401010101"
47698.7039261181	2004-07-31	"020401010101"
34734.9948141947	2004-08-31	"020401010101"
27699.5427606981	2004-09-30	"020401010101"
66521.9044084605	2004-10-31	"020401010101"
89437.4968882278	2004-11-30	"020401010101"
98081.7683609184	2004-12-31	"020401010101"
72955.2948050573	2005-01-31	"020401010101"
54290.2028437648	2005-02-28	"020401010101"
64382.0585392732	2005-03-31	"020401010101"
115796.833646888	2005-04-30	"020401010101"
78264.6624425538	2005-05-31	"020401010101"
28272.0723151527	2005-06-30	"020401010101"
31387.8862561043	2005-07-31	"020401010101"
24187.2016796079	2005-08-31	"020401010101"
12366.4712143559	2005-09-30	"020401010101"
136114.119459748	2005-10-31	"020401010101"
144767.326275088	2005-11-30	"020401010101"
85030.5714350455	2005-12-31	"020401010101"
134793.785586815	2006-01-31	"020401010101"
64595.8254602235	2006-02-28	"020401010101"
51409.5675303992	2006-03-31	"020401010101"
75094.0409878008	2006-04-30	"020401010101"
91123.1338406298	2006-05-31	"020401010101"
142658.644305915	2006-06-30	"020401010101"
60218.4590792432	2006-07-31	"020401010101"
51491.1750570908	2006-08-31	"020401010101"
42138.1866368446	2006-09-30	"020401010101"
81915.3095733989	2006-10-31	"020401010101"
148344.386642467	2006-11-30	"020401010101"
107801.179646924	2006-12-31	"020401010101"
114921.680160744	2007-01-31	"020401010101"
57595.3875538912	2007-02-28	"020401010101"
102508.580298461	2007-03-31	"020401010101"
128139.914501894	2007-04-30	"020401010101"
77823.0680374466	2007-05-31	"020401010101"
22080.2435013205	2007-06-30	"020401010101"
42129.4461361766	2007-07-31	"020401010101"
26452.4261579625	2007-08-31	"020401010101"
21020.9099589698	2007-09-30	"020401010101"
73376.0243600421	2007-10-31	"020401010101"
108992.984194914	2007-11-30	"020401010101"
88239.0081396122	2007-12-31	"020401010101"
87977.683521105	2008-01-31	"020401010101"
83726.1836811975	2008-02-29	"020401010101"
109258.341319021	2008-03-31	"020401010101"
92692.5319553874	2008-04-30	"020401010101"
74650.7514934577	2008-05-31	"020401010101"
41658.7611413449	2008-06-30	"020401010101"
114973.624436451	2008-07-31	"020401010101"
48283.4155356884	2008-08-31	"020401010101"
24272.7646661792	2008-09-30	"020401010101"
22955.9401516952	2008-10-31	"020401010101"
45282.9699335899	2008-11-30	"020401010101"
135967.363326754	2008-12-31	"020401010101"
56097.817927815	2009-01-31	"020401010101"
94804.9939907119	2009-02-28	"020401010101"
66662.9214166068	2009-03-31	"020401010101"
69594.5697239637	2009-04-30	"020401010101"
122283.237247102	2009-05-31	"020401010101"
78052.9122114088	2009-06-30	"020401010101"
90273.6675407197	2009-07-31	"020401010101"
75100.7896320093	2009-08-31	"020401010101"
35894.6754228473	2009-09-30	"020401010101"
78087.2936866451	2009-10-31	"020401010101"
80838.0360942185	2009-11-30	"020401010101"
61153.5950003751	2009-12-31	"020401010101"
83017.7000506148	2010-01-31	"020401010101"
45214.9528292976	2010-02-28	"020401010101"
141913.221121613	2010-03-31	"020401010101"
89177.7669691276	2010-04-30	"020401010101"
64542.4923334736	2010-05-31	"020401010101"
42929.3250549249	2010-06-30	"020401010101"
37154.784828959	2010-07-31	"020401010101"
31549.0226491895	2010-08-31	"020401010101"
66131.6880828217	2010-09-30	"020401010101"
47364.0026547424	2010-10-31	"020401010101"
86714.6528621856	2010-11-30	"020401010101"
50437.7069459781	2010-12-31	"020401010101"
36509.5164914336	2011-01-31	"020401010101"
36217.7543562166	2011-02-28	"020401010101"
106143.59012636	2011-03-31	"020401010101"
140704.806524975	2011-04-30	"020401010101"
141908.537428549	2011-05-31	"020401010101"
57535.0047676191	2011-06-30	"020401010101"
41264.3751098122	2011-07-31	"020401010101"
84431.8751762658	2011-08-31	"020401010101"
158245.055344384	2011-09-30	"020401010101"
66660.6208148748	2011-10-31	"020401010101"
131379.866763981	2011-11-30	"020401010101"
134146.883236472	2011-12-31	"020401010101"
115310.976084372	2012-01-31	"020401010101"
63275.9979479816	2012-02-29	"020401010101"
91683.1573769357	2012-03-31	"020401010101"
84754.0701553877	2012-04-30	"020401010101"
117182.647380361	2012-05-31	"020401010101"
22962.3051033448	2012-06-30	"020401010101"
34152.6882282812	2012-07-31	"020401010101"
28170.4072996117	2012-08-31	"020401010101"
33508.5326502733	2012-09-30	"020401010101"
65463.7631426621	2012-10-31	"020401010101"
43035.7854676787	2012-11-30	"020401010101"
69499.9270925503	2012-12-31	"020401010101"
119391.786381595	2013-01-31	"020401010101"
55585.900889853	2013-02-28	"020401010101"
40088.908312289	2013-03-31	"020401010101"
61769.7681505922	2013-04-30	"020401010101"
125496.716187995	2013-05-31	"020401010101"
91084.151989324	2013-06-30	"020401010101"
50881.0582439415	2013-07-31	"020401010101"
37350.8124272618	2013-08-31	"020401010101"
18751.7791405432	2013-09-30	"020401010101"
19239.6342825964	2013-10-31	"020401010101"
45796.3883159049	2013-11-30	"020401010101"
68744.6055326667	2013-12-31	"020401010101"
63895.9128890634	2014-01-31	"020401010101"
36316.068810096	2014-02-28	"020401010101"
53320.1067795902	2014-03-31	"020401010101"
81529.1313661262	2014-04-30	"020401010101"
84546.9692265503	2014-05-31	"020401010101"
60700.7721661367	2014-06-30	"020401010101"
55130.1491154414	2014-07-31	"020401010101"
30789.7871873099	2014-08-31	"020401010101"
14463.8538789153	2014-09-30	"020401010101"
24426.4212229587	2014-10-31	"020401010101"
44489.2622960601	2014-11-30	"020401010101"
104606.745887633	2014-12-31	"020401010101"
55308.2399718668	2015-01-31	"020401010101"
34632.7412925754	2015-02-28	"020401010101"
35517.2766335476	2015-03-31	"020401010101"
66986.9887606222	2015-04-30	"020401010101"
71575.1023816634	2015-05-31	"020401010101"
78168.9012203701	2015-06-30	"020401010101"
42744.6498115696	2015-07-31	"020401010101"
33959.2655224297	2015-08-31	"020401010101"
20980.1725840066	2015-09-30	"020401010101"
18729.8607408591	2015-10-31	"020401010101"
36598.0529323313	2015-11-30	"020401010101"
62280.5421311371	2015-12-31	"020401010101"
84962.3523353245	2003-01-31	"020401010102"
45630.7869211659	2003-02-28	"020401010102"
89922.2643908113	2003-03-31	"020401010102"
109774.743679816	2003-04-30	"020401010102"
90332.8675894085	2003-05-31	"020401010102"
69838.9070863687	2003-06-30	"020401010102"
51257.0426884647	2003-07-31	"020401010102"
35741.2381344717	2003-08-31	"020401010102"
24732.4747089297	2003-09-30	"020401010102"
41328.7238048296	2003-10-31	"020401010102"
67324.1889600195	2003-11-30	"020401010102"
78691.0715509597	2003-12-31	"020401010102"
51076.884598041	2004-01-31	"020401010102"
34321.0273257196	2004-02-29	"020401010102"
103119.262733232	2004-03-31	"020401010102"
99617.8742072135	2004-04-30	"020401010102"
82079.8789274804	2004-05-31	"020401010102"
71150.9365757518	2004-06-30	"020401010102"
51730.0456420947	2004-07-31	"020401010102"
37319.5417380556	2004-08-31	"020401010102"
28309.255381247	2004-09-30	"020401010102"
65697.0782179162	2004-10-31	"020401010102"
90149.8560279608	2004-11-30	"020401010102"
96004.4587224219	2004-12-31	"020401010102"
76746.7266185358	2005-01-31	"020401010102"
50215.2449781243	2005-02-28	"020401010102"
52544.6437882464	2005-03-31	"020401010102"
150040.480822617	2005-04-30	"020401010102"
81944.3559855148	2005-05-31	"020401010102"
35713.7658839244	2005-06-30	"020401010102"
35707.3312187605	2005-07-31	"020401010102"
26204.3086826466	2005-08-31	"020401010102"
12005.1706479546	2005-09-30	"020401010102"
104210.903216802	2005-10-31	"020401010102"
139816.801418176	2005-11-30	"020401010102"
75535.4961575139	2005-12-31	"020401010102"
133746.748588035	2006-01-31	"020401010102"
72019.7200912498	2006-02-28	"020401010102"
54871.0251357555	2006-03-31	"020401010102"
87500.5499215443	2006-04-30	"020401010102"
91784.4982463252	2006-05-31	"020401010102"
161272.28837738	2006-06-30	"020401010102"
75955.5328935403	2006-07-31	"020401010102"
67346.6616482586	2006-08-31	"020401010102"
50591.4191271309	2006-09-30	"020401010102"
85347.8157714624	2006-10-31	"020401010102"
155490.820679642	2006-11-30	"020401010102"
115628.811663928	2006-12-31	"020401010102"
118763.437981147	2007-01-31	"020401010102"
58990.5399600659	2007-02-28	"020401010102"
114475.379493263	2007-03-31	"020401010102"
134868.910202704	2007-04-30	"020401010102"
75755.8398528118	2007-05-31	"020401010102"
23540.3034742009	2007-06-30	"020401010102"
42211.2298399583	2007-07-31	"020401010102"
26431.6405430734	2007-08-31	"020401010102"
17607.151782088	2007-09-30	"020401010102"
57178.0301257968	2007-10-31	"020401010102"
96421.2504140977	2007-11-30	"020401010102"
94587.3420194723	2007-12-31	"020401010102"
84878.6925304886	2008-01-31	"020401010102"
88128.132431766	2008-02-29	"020401010102"
112154.705310542	2008-03-31	"020401010102"
105061.805745855	2008-04-30	"020401010102"
81826.6928091291	2008-05-31	"020401010102"
48553.6860192474	2008-06-30	"020401010102"
97688.1043604948	2008-07-31	"020401010102"
45788.8687274996	2008-08-31	"020401010102"
21839.9974785466	2008-09-30	"020401010102"
19718.9734382834	2008-10-31	"020401010102"
40070.7327894382	2008-11-30	"020401010102"
136769.532711126	2008-12-31	"020401010102"
56766.6015372761	2009-01-31	"020401010102"
89019.7427112292	2009-02-28	"020401010102"
81707.4643403087	2009-03-31	"020401010102"
78083.7519995403	2009-04-30	"020401010102"
120272.928307761	2009-05-31	"020401010102"
84748.2831046171	2009-06-30	"020401010102"
75180.3377178106	2009-07-31	"020401010102"
67965.543602474	2009-08-31	"020401010102"
33285.7219840605	2009-09-30	"020401010102"
78071.1469009332	2009-10-31	"020401010102"
79067.4005229976	2009-11-30	"020401010102"
61639.3319021072	2009-12-31	"020401010102"
70228.2004551049	2010-01-31	"020401010102"
38693.7196925506	2010-02-28	"020401010102"
162011.077993512	2010-03-31	"020401010102"
93484.6838210449	2010-04-30	"020401010102"
71472.7186098415	2010-05-31	"020401010102"
47674.1117206067	2010-06-30	"020401010102"
43427.2939236835	2010-07-31	"020401010102"
33335.0725911576	2010-08-31	"020401010102"
79961.2394718993	2010-09-30	"020401010102"
54242.655488329	2010-10-31	"020401010102"
102360.903389676	2010-11-30	"020401010102"
56597.5560745597	2010-12-31	"020401010102"
41591.6072385851	2011-01-31	"020401010102"
37395.3128400408	2011-02-28	"020401010102"
122068.395323513	2011-03-31	"020401010102"
153270.324630221	2011-04-30	"020401010102"
153070.57316781	2011-05-31	"020401010102"
78407.8203944024	2011-06-30	"020401010102"
52545.6108310688	2011-07-31	"020401010102"
89821.557655761	2011-08-31	"020401010102"
146357.885753995	2011-09-30	"020401010102"
70068.7693541069	2011-10-31	"020401010102"
143111.609690871	2011-11-30	"020401010102"
143529.763193447	2011-12-31	"020401010102"
122043.466487646	2012-01-31	"020401010102"
64005.9725690614	2012-02-29	"020401010102"
107972.986104112	2012-03-31	"020401010102"
89503.3077442963	2012-04-30	"020401010102"
116129.84575003	2012-05-31	"020401010102"
21229.4608570486	2012-06-30	"020401010102"
34131.0571222082	2012-07-31	"020401010102"
28024.1267213468	2012-08-31	"020401010102"
39892.0353675336	2012-09-30	"020401010102"
61441.755811017	2012-10-31	"020401010102"
42662.8500504419	2012-11-30	"020401010102"
70621.4381834771	2012-12-31	"020401010102"
119253.266842293	2013-01-31	"020401010102"
55709.5352034941	2013-02-28	"020401010102"
38174.0366844554	2013-03-31	"020401010102"
62185.9866564684	2013-04-30	"020401010102"
115669.270605205	2013-05-31	"020401010102"
94803.5669676494	2013-06-30	"020401010102"
57504.9175285138	2013-07-31	"020401010102"
41743.2132990733	2013-08-31	"020401010102"
19536.8057063725	2013-09-30	"020401010102"
20552.0667443071	2013-10-31	"020401010102"
53341.1396828406	2013-11-30	"020401010102"
83074.9517552964	2013-12-31	"020401010102"
75394.7450473756	2014-01-31	"020401010102"
42027.5894074272	2014-02-28	"020401010102"
68096.1985714138	2014-03-31	"020401010102"
98599.8700987175	2014-04-30	"020401010102"
96769.24533928	2014-05-31	"020401010102"
68655.5982070565	2014-06-30	"020401010102"
73142.5351336841	2014-07-31	"020401010102"
38628.8230180927	2014-08-31	"020401010102"
16171.2053055596	2014-09-30	"020401010102"
33995.5536998361	2014-10-31	"020401010102"
50611.0700126812	2014-11-30	"020401010102"
129788.537666121	2014-12-31	"020401010102"
65593.8102362528	2015-01-31	"020401010102"
41175.797165256	2015-02-28	"020401010102"
42982.5588636082	2015-03-31	"020401010102"
96128.7026412785	2015-04-30	"020401010102"
82776.9266716521	2015-05-31	"020401010102"
103545.884740788	2015-06-30	"020401010102"
59372.011017615	2015-07-31	"020401010102"
43155.4362354018	2015-08-31	"020401010102"
20575.2520506009	2015-09-30	"020401010102"
19991.4675852843	2015-10-31	"020401010102"
37658.4367655423	2015-11-30	"020401010102"
60525.5001186263	2015-12-31	"020401010102"
91837.0216544531	2003-01-31	"020401010103"
52078.1715056747	2003-02-28	"020401010103"
98010.4755917564	2003-03-31	"020401010103"
143928.244063642	2003-04-30	"020401010103"
120965.938307893	2003-05-31	"020401010103"
103513.148346804	2003-06-30	"020401010103"
69517.9986713417	2003-07-31	"020401010103"
50485.7689841427	2003-08-31	"020401010103"
36877.8197355531	2003-09-30	"020401010103"
40665.649552431	2003-10-31	"020401010103"
57039.1148641258	2003-11-30	"020401010103"
63760.7155805416	2003-12-31	"020401010103"
44847.9150189273	2004-01-31	"020401010103"
30822.2488966733	2004-02-29	"020401010103"
130100.420615152	2004-03-31	"020401010103"
128093.632729404	2004-04-30	"020401010103"
121345.984513506	2004-05-31	"020401010103"
113222.963543881	2004-06-30	"020401010103"
72020.8716806099	2004-07-31	"020401010103"
51802.89002195	2004-08-31	"020401010103"
39015.8607036956	2004-09-30	"020401010103"
71392.6554098241	2004-10-31	"020401010103"
92963.4299697578	2004-11-30	"020401010103"
90246.7310724445	2004-12-31	"020401010103"
84148.3175252862	2005-01-31	"020401010103"
49165.3245927095	2005-02-28	"020401010103"
45768.8932241499	2005-03-31	"020401010103"
204084.250299253	2005-04-30	"020401010103"
110434.045532499	2005-05-31	"020401010103"
57154.7109299563	2005-06-30	"020401010103"
50486.7867743224	2005-07-31	"020401010103"
38144.1435510702	2005-08-31	"020401010103"
22052.3857352361	2005-09-30	"020401010103"
103782.711606916	2005-10-31	"020401010103"
122551.130912937	2005-11-30	"020401010103"
68568.940640837	2005-12-31	"020401010103"
142000.094554879	2006-01-31	"020401010103"
76869.2643272318	2006-02-28	"020401010103"
52000.1501458623	2006-03-31	"020401010103"
99433.0743822195	2006-04-30	"020401010103"
113489.856559873	2006-05-31	"020401010103"
248610.82133228	2006-06-30	"020401010103"
107789.087519072	2006-07-31	"020401010103"
91028.817816522	2006-08-31	"020401010103"
68278.2798213176	2006-09-30	"020401010103"
90361.0105018504	2006-10-31	"020401010103"
153822.356821291	2006-11-30	"020401010103"
109197.113538858	2006-12-31	"020401010103"
122488.834149789	2007-01-31	"020401010103"
62049.4564021938	2007-02-28	"020401010103"
123821.805908952	2007-03-31	"020401010103"
165518.733247548	2007-04-30	"020401010103"
92976.4025482126	2007-05-31	"020401010103"
44768.5768429413	2007-06-30	"020401010103"
60022.7855452634	2007-07-31	"020401010103"
40537.2746915743	2007-08-31	"020401010103"
28974.7196098417	2007-09-30	"020401010103"
76098.1826292947	2007-10-31	"020401010103"
117547.391165093	2007-11-30	"020401010103"
93691.0378005318	2007-12-31	"020401010103"
101680.944126219	2008-01-31	"020401010103"
98732.8275584057	2008-02-29	"020401010103"
120602.741240002	2008-03-31	"020401010103"
121124.505822364	2008-04-30	"020401010103"
102305.033106085	2008-05-31	"020401010103"
66555.0227200054	2008-06-30	"020401010103"
125165.30567665	2008-07-31	"020401010103"
62250.9134570807	2008-08-31	"020401010103"
34610.2873858958	2008-09-30	"020401010103"
28914.1638634689	2008-10-31	"020401010103"
46420.4009267353	2008-11-30	"020401010103"
133666.693018947	2008-12-31	"020401010103"
58328.2399976477	2009-01-31	"020401010103"
90836.5135839805	2009-02-28	"020401010103"
89348.5585094057	2009-03-31	"020401010103"
85967.7178228684	2009-04-30	"020401010103"
143781.5447837	2009-05-31	"020401010103"
124953.791670788	2009-06-30	"020401010103"
106503.904196486	2009-07-31	"020401010103"
80770.8156848103	2009-08-31	"020401010103"
43712.7354516387	2009-09-30	"020401010103"
77555.4266884699	2009-10-31	"020401010103"
78738.1990931183	2009-11-30	"020401010103"
65011.6203322597	2009-12-31	"020401010103"
81483.3130329214	2010-01-31	"020401010103"
44187.0742753483	2010-02-28	"020401010103"
202060.557919726	2010-03-31	"020401010103"
132108.41480621	2010-04-30	"020401010103"
92131.8409932069	2010-05-31	"020401010103"
70876.9621012695	2010-06-30	"020401010103"
55267.794558607	2010-07-31	"020401010103"
44542.6465730779	2010-08-31	"020401010103"
87233.0376678929	2010-09-30	"020401010103"
49928.1130100265	2010-10-31	"020401010103"
82474.4840444475	2010-11-30	"020401010103"
46864.6644690596	2010-12-31	"020401010103"
35380.0374705419	2011-01-31	"020401010103"
32183.605080016	2011-02-28	"020401010103"
135149.990539208	2011-03-31	"020401010103"
211888.352020446	2011-04-30	"020401010103"
203632.642287869	2011-05-31	"020401010103"
121297.022326119	2011-06-30	"020401010103"
73786.0014516637	2011-07-31	"020401010103"
125061.380065907	2011-08-31	"020401010103"
190074.821436688	2011-09-30	"020401010103"
86446.1240518242	2011-10-31	"020401010103"
137365.106407493	2011-11-30	"020401010103"
134807.422628198	2011-12-31	"020401010103"
124836.572037395	2012-01-31	"020401010103"
63502.9559467584	2012-02-29	"020401010103"
102939.354433596	2012-03-31	"020401010103"
103465.946550809	2012-04-30	"020401010103"
135051.706675112	2012-05-31	"020401010103"
40285.2947419621	2012-06-30	"020401010103"
43983.4887709953	2012-07-31	"020401010103"
36593.2202911563	2012-08-31	"020401010103"
36399.9350632206	2012-09-30	"020401010103"
